age,occupation_risk,zone_risk,health_score,income,claim_history,premium
59,4,2,86.3,18502.74,1,793.37
61,1,2,69.1,26687.41,0,684.29
31,1,5,40.9,25920.2,1,947.79
31,2,4,72.6,33070.1,1,824.21
19,2,4,47.6,33825.39,6,1041.72
54,2,1,86.1,24743.85,2,592.67
22,3,3,52.7,27325.33,0,795.34
55,2,3,100.0,27628.28,3,792.42
62,2,2,87.0,8000.0,1,703.78
58,2,3,53.1,12288.08,1,853.93
64,5,3,65.3,20159.49,1,1029.78
31,3,3,76.3,20507.21,0,718.69
56,3,4,76.8,15405.74,1,926.29
42,3,4,71.6,30996.66,1,878.13
37,5,3,83.8,25016.95,1,844.33
19,2,4,63.2,23282.44,1,835.54
56,3,2,59.5,14950.76,2,814.46
23,4,4,59.8,24643.64,2,974.07
34,3,2,77.9,8000.0,3,688.53
42,1,1,70.5,23696.35,3,545.2
45,3,3,69.4,25505.47,2,813.71
19,1,3,76.9,26935.32,3,726.98
52,3,5,34.2,12487.19,2,1120.25
54,4,3,69.7,26798.53,1,901.44
22,2,2,68.3,16668.55,0,596.48
18,4,3,90.0,18500.24,2,795.79
57,1,3,42.1,30743.45,2,882.25
29,4,3,88.4,41112.91,0,773.63
53,3,4,66.1,25410.87,2,973.52
62,2,4,72.3,18463.24,1,940.17
40,1,4,90.1,26509.36,2,757.28
64,5,5,73.4,32512.23,3,1282.28
48,1,2,71.0,29967.98,2,645.25
28,2,4,68.6,46944.9,1,860.39
27,2,3,57.7,19277.3,0,724.37
20,3,4,64.6,27017.85,2,921.55
31,3,3,54.3,37391.34,3,897.7
33,1,5,64.3,36889.27,2,929.14
27,2,4,30.0,9399.38,1,908.22
46,2,5,71.4,24973.14,3,982.21
27,2,4,63.2,36876.17,1,851.46
29,3,5,60.0,48125.14,2,1058.1
47,4,4,68.3,30630.37,1,948.26
58,2,3,43.5,22057.09,3,956.4
18,2,2,93.9,16926.37,2,592.72
22,2,3,63.5,42749.95,4,859.9
37,5,1,62.8,30829.93,2,741.55
25,5,3,50.5,18215.46,3,976.46
60,4,3,65.4,23374.75,2,984.74
29,2,3,85.8,27481.49,1,694.07
18,1,5,80.5,29350.45,4,939.35
37,2,5,77.8,17803.05,2,925.97
45,2,2,73.2,20086.48,2,645.8
60,3,3,59.6,11776.52,1,902.7
54,4,3,43.2,33318.1,3,1038.39
64,4,3,62.0,22267.05,3,1055.11
54,4,4,61.5,28730.57,2,1054.52
29,2,3,80.7,36378.07,1,716.91
54,3,3,69.6,26758.96,3,918.95
61,2,4,89.2,24096.24,1,902.93
45,1,4,83.0,26551.37,1,740.96
64,4,2,58.2,25505.55,1,912.65
32,1,4,38.1,34969.32,0,840.39
23,3,3,85.8,27486.71,0,711.86
61,2,2,85.4,20644.79,2,745.52
37,3,1,44.5,33382.79,2,692.01
31,4,3,87.6,34843.87,2,827.98
19,2,3,70.7,14293.35,1,707.69
26,4,2,67.4,37262.27,1,761.45
54,2,4,89.2,27917.69,3,912.97
37,3,4,85.2,27266.16,0,807.45
43,4,2,74.8,33053.0,2,762.09
46,3,1,72.1,20464.19,1,583.73
18,5,4,74.2,32633.32,1,973.32
52,2,1,59.0,21985.8,2,643.61
23,3,5,64.2,13200.39,3,1018.66
54,3,3,51.5,17017.95,1,881.47
22,5,3,60.0,29536.17,4,998.91
50,2,2,59.5,17436.25,2,715.19
31,4,1,55.5,37880.61,1,695.6
29,3,2,67.1,34514.27,4,793.46
59,2,2,60.1,35667.51,1,790.77
37,3,3,72.5,25998.23,2,800.98
41,2,2,40.7,27062.89,1,709.35
60,3,3,63.3,15450.31,0,869.06
51,4,3,67.0,32966.27,1,896.34
42,3,2,60.3,28038.67,1,714.4
46,3,1,62.4,29538.45,1,623.1
56,3,1,41.2,38506.49,2,791.61
48,1,1,70.3,20152.3,1,504.86
64,2,4,74.7,23990.87,1,958.17
60,3,3,72.4,27613.37,3,954.48
40,2,4,80.6,17516.52,0,756.89
61,2,3,68.0,23499.21,2,884.83
55,3,3,72.2,28943.6,1,861.43
37,2,3,67.3,22396.63,0,699.18
40,2,4,75.3,35471.92,1,831.44
62,3,2,41.3,12912.6,1,872.22
33,1,2,51.6,33982.17,1,647.1
59,5,3,88.8,30289.48,2,984.02
25,4,3,28.1,20449.37,0,893.61
38,4,3,62.9,17604.73,0,800.26
18,1,3,82.6,8357.74,1,621.42
25,4,3,63.6,18638.6,2,862.21
46,4,3,58.9,33377.41,0,850.49
49,4,3,66.9,24551.31,1,865.73
55,1,4,59.7,34303.85,1,891.3
22,3,4,65.5,20041.03,0,842.22
64,4,3,54.7,30656.85,3,1087.37
39,3,4,81.6,19260.01,2,861.29
64,3,4,86.3,17275.4,1,973.37
51,3,3,63.0,24142.98,1,843.46
18,3,3,44.2,19680.27,1,831.76
43,1,4,57.1,12657.42,4,879.0
60,3,3,62.2,23541.48,3,973.89
27,1,1,72.6,25851.48,3,537.91
47,3,4,49.9,35146.87,2,988.66
35,2,1,53.5,32494.45,4,677.31
34,3,4,72.7,34759.55,0,852.01
43,1,4,79.1,30762.86,0,729.71
25,3,5,55.7,27660.9,0,978.47
64,4,1,45.0,15168.44,1,838.36
57,2,3,100.0,26198.98,0,717.39
29,1,3,76.7,29774.35,3,732.86
44,1,3,61.0,36659.5,1,720.37
25,4,1,78.0,30490.31,2,657.07
42,3,3,63.1,34923.07,3,865.55
63,3,3,78.0,16744.02,4,976.16
21,1,2,67.4,22388.66,0,557.08
50,3,3,66.4,28434.81,0,795.72
18,4,4,63.3,34287.62,0,924.21
36,4,4,43.3,23838.17,1,983.54
48,3,5,94.1,24340.43,2,957.73
33,1,3,50.9,30497.12,0,699.32
31,1,5,44.6,15993.03,1,918.23
22,1,4,61.8,37859.24,3,875.62
58,2,2,50.6,17966.91,2,805.55
43,1,2,64.2,9651.28,2,605.29
45,2,3,75.3,25080.54,1,714.83
19,2,3,79.9,38587.67,0,695.11
23,5,3,77.2,29691.63,1,867.89
26,3,3,60.4,31008.72,1,802.33
50,4,4,65.7,25331.09,1,976.36
58,4,3,71.1,23780.98,5,1049.28
42,1,2,38.6,12640.73,2,671.29
30,4,4,73.6,8000.0,1,882.18
26,2,3,43.1,26570.18,2,827.73
30,3,5,95.6,35500.39,4,1010.22
48,2,2,58.9,27753.07,0,656.98
58,5,5,62.2,29988.8,1,1198.98
28,2,1,53.5,37669.74,1,601.08
21,2,2,55.6,27630.13,0,649.76
51,5,1,99.1,24018.76,0,631.69
55,1,4,79.1,18451.8,2,850.92
63,3,4,41.8,41177.7,0,1078.89
21,4,3,87.6,29212.38,4,878.41
55,4,5,82.9,17451.19,4,1143.52
36,5,3,60.8,15630.66,2,920.02
23,5,3,69.6,35024.51,4,985.99
51,1,4,64.8,16700.47,0,796.9
35,4,2,94.6,39830.67,0,658.8
30,3,3,53.1,8000.0,2,820.39
58,3,5,67.2,36380.76,3,1158.9
40,1,5,58.6,28895.16,0,876.24
36,3,5,43.5,25948.76,2,1065.26
62,5,5,97.9,23596.33,1,1118.31
28,5,2,47.3,40125.84,1,859.77
18,3,4,68.3,30656.47,2,916.24
41,1,3,38.9,17774.37,1,741.74
24,2,5,59.0,11248.72,0,894.89
42,4,3,71.3,26418.38,0,802.0
38,4,3,52.6,24991.43,3,935.19
32,3,3,73.8,12841.06,0,722.18
18,1,3,61.0,24556.85,2,729.23
29,3,1,82.4,20408.52,1,548.13
24,3,4,85.4,25074.32,1,836.32
32,5,4,56.2,30807.39,0,985.79
38,3,2,66.2,36940.88,1,710.21
36,2,4,67.8,32271.11,0,804.37
46,3,3,74.3,19228.47,1,763.97
42,1,3,65.2,27951.32,1,696.14
50,5,2,67.9,25504.86,3,885.32
49,2,4,61.3,14342.97,0,830.94
52,3,4,66.7,28185.86,2,972.69
61,2,3,84.5,39853.38,0,813.02
55,3,3,74.7,25259.41,0,817.84
43,3,1,75.5,12246.54,2,586.46
28,4,3,75.8,25242.15,2,841.38
52,2,2,62.7,15290.3,2,717.8
25,2,2,69.8,31908.84,0,610.79
63,1,4,48.7,29198.92,1,978.18
31,3,5,84.0,23632.72,4,1016.77
27,1,3,23.3,22350.69,1,787.27
19,3,2,63.7,23302.13,2,722.58
63,4,3,82.1,25066.2,1,935.78
26,4,4,44.5,18822.12,2,1003.44
20,3,4,71.0,13897.98,4,946.36
38,3,4,54.8,34109.59,2,952.04
43,1,3,59.5,21916.79,1,693.96
25,3,4,79.2,26336.34,2,880.0
19,4,2,68.0,27282.26,2,772.53
23,2,3,34.5,27576.16,0,784.66
45,3,3,50.4,15609.46,2,845.39
46,4,3,79.6,11593.28,1,786.99
43,4,5,71.7,20290.46,1,1004.91
42,2,4,91.2,28165.69,1,772.97
29,3,2,90.2,19176.4,2,651.48
22,2,2,59.9,22160.63,2,683.38
51,1,3,100.0,42018.38,2,708.36
54,5,2,65.4,10236.61,2,873.81
32,4,3,50.6,18959.73,1,865.22
61,4,5,55.5,40172.83,2,1235.89
53,1,5,31.1,24643.21,2,1058.71
32,4,4,89.1,19352.12,4,954.26
60,3,4,88.9,34350.15,0,929.35
40,2,3,49.8,25441.84,1,776.49
23,3,2,61.6,22213.53,0,666.77
63,1,3,66.4,26538.95,2,865.14
61,4,3,50.6,19735.13,2,1027.46
60,3,4,38.7,16860.07,1,1060.92
62,2,2,61.8,24091.22,0,759.43
38,2,3,60.2,16912.02,3,797.25
40,2,3,59.2,25085.55,3,817.7
60,1,5,68.3,27835.25,1,995.01
33,3,3,86.4,31824.48,0,719.42
64,4,4,60.5,34023.4,2,1141.53
32,1,4,67.6,21754.11,1,774.68
42,1,2,75.9,28995.32,1,574.77
53,3,3,73.3,28940.19,1,841.57
28,4,4,55.8,27622.55,0,927.07
32,2,3,66.4,21164.32,2,755.9
21,2,5,73.2,16775.46,1,899.15
38,3,2,48.1,29016.02,3,804.41
30,2,1,84.0,11345.1,1,479.81
39,1,4,86.5,22857.28,3,789.19
36,4,4,54.2,8000.0,3,992.38
51,3,5,67.9,14308.78,3,1074.49
31,3,4,74.6,17982.93,5,974.32
21,4,5,56.8,33773.79,4,1155.49
63,3,4,72.2,30504.86,1,1019.42
44,2,4,67.4,20568.52,1,820.37
46,2,3,43.0,30834.96,0,777.87
64,1,3,71.9,32100.98,2,865.09
45,1,5,48.5,23714.68,2,946.75
52,3,3,79.1,13924.97,1,791.76
25,4,3,54.9,23336.7,2,888.43
33,5,3,62.6,24216.86,1,895.62
59,3,3,85.6,15140.36,0,804.62
53,2,3,72.4,27936.37,1,791.4
47,1,1,48.8,27238.49,1,561.21
35,4,4,49.8,28560.34,3,1039.09
19,3,3,56.0,27231.38,2,853.8
30,3,3,70.9,30838.74,1,786.43
21,4,2,70.4,23565.38,1,725.63
43,4,1,52.4,26614.28,1,685.41
42,4,2,47.5,21818.08,4,873.84
47,1,4,69.2,20324.01,1,779.4
28,4,1,62.3,35706.0,2,698.61
24,4,5,97.4,8649.85,1,925.94
48,2,2,65.5,32014.08,0,650.24
61,3,2,92.2,20035.67,2,774.38
27,2,2,47.4,18999.69,2,712.8
56,5,1,41.4,27092.62,3,910.99
30,1,4,48.2,13083.12,0,782.72
48,3,4,82.8,18471.82,0,827.88
24,2,3,91.3,18206.88,0,633.48
59,4,2,53.3,23228.81,1,888.58
59,2,2,58.1,18566.9,1,761.25
53,2,3,47.5,37808.95,3,934.22
37,3,5,37.8,39376.13,3,1126.86
21,5,2,75.8,8824.05,2,773.65
24,2,4,68.3,29354.58,4,921.47
18,1,3,65.2,31869.31,1,698.78
61,4,2,44.0,29343.88,1,940.79
62,3,3,89.6,19735.09,1,855.22
59,5,1,57.4,23047.24,1,830.5
64,1,4,73.0,19013.8,1,907.3
30,3,2,43.2,21637.89,2,777.31
39,2,4,62.1,15320.28,1,825.99
38,2,1,69.4,24081.69,0,508.46
39,3,5,69.9,12977.59,1,951.59
45,3,2,67.3,23398.92,1,684.63
26,4,4,72.4,15011.35,1,909.75
43,2,4,48.0,26654.53,0,851.92
26,3,5,68.0,19564.64,0,933.77
32,3,3,66.7,27324.64,0,757.13
27,5,4,68.5,33652.65,2,1019.57
41,2,3,66.1,37715.58,1,752.71
59,2,2,45.9,8000.0,1,784.59
25,2,3,45.2,18326.45,1,780.7
41,3,2,31.8,22575.31,1,774.13
33,2,5,77.3,28682.62,1,908.0
43,5,1,77.4,11797.16,1,646.99
44,2,3,77.7,17143.26,0,663.11
54,4,3,69.6,26042.86,2,931.67
21,1,3,33.0,25679.11,1,771.39
41,3,4,49.6,28020.95,2,959.62
36,5,2,67.6,28549.41,1,789.5
53,2,3,67.0,27708.76,2,831.61
56,5,2,61.7,26549.24,5,1004.43
27,3,5,70.5,25445.92,2,993.29
42,5,4,65.2,30318.1,2,1024.69
35,3,5,66.8,8000.0,2,982.85
36,2,1,55.4,37354.67,3,649.07
53,2,2,79.7,8000.0,2,675.7
27,2,2,58.5,16366.71,1,648.28
50,1,1,45.0,23185.91,1,590.41
22,1,2,53.4,30380.9,3,696.57
64,1,4,59.8,8000.0,2,955.03
52,3,2,79.9,24775.01,1,712.61
61,4,3,64.4,31339.16,3,1034.76
51,1,4,62.2,32956.14,1,852.24
50,1,4,46.3,19421.36,2,899.68
38,3,3,76.8,22593.32,0,730.8
34,2,3,55.2,20070.81,3,817.58
39,1,3,63.5,21858.6,1,689.95
54,2,2,87.2,16745.39,3,707.05
32,5,3,72.6,17885.98,1,859.18
52,4,3,40.6,28475.02,2,992.71
45,2,4,38.5,26052.92,0,873.39
24,3,4,64.0,28932.69,0,866.34
49,3,3,46.8,26712.12,3,932.93
28,3,3,74.7,30634.71,2,805.69
27,3,2,65.6,32025.71,1,700.96
26,3,4,67.5,11066.27,2,885.01
31,2,3,54.4,18165.52,2,783.59
30,1,2,91.1,23148.99,2,557.63
42,3,2,100.0,24818.58,0,571.15
19,4,2,60.8,19639.28,1,747.39
52,3,4,70.3,32296.19,3,1002.93
24,4,2,66.5,40839.59,2,797.11
38,5,3,61.1,26489.3,3,960.92
35,2,3,52.5,25674.73,1,770.12
20,3,3,48.7,31795.65,1,843.3
59,3,4,48.0,10073.28,1,1018.11
56,5,4,71.1,25227.75,3,1117.41
58,5,3,57.2,32832.29,2,1053.47
28,3,1,26.3,19854.77,3,749.2
56,2,3,71.7,15187.52,1,795.69
41,4,3,64.4,23513.56,1,841.56
63,1,3,85.2,24514.52,0,756.5
36,4,4,70.6,17730.78,3,966.0
21,5,2,42.8,41769.29,2,901.93
43,2,3,31.6,21170.43,2,851.91
55,3,2,54.2,15770.73,2,818.63
59,3,4,55.6,24251.03,1,1015.92
49,3,3,79.1,32262.89,1,800.48
56,2,4,64.9,25139.31,2,954.57
62,4,1,82.0,28884.75,4,845.92
63,5,3,45.1,18027.92,0,1042.52
53,5,4,79.5,36901.51,2,1063.98
57,2,2,75.8,29493.69,1,716.36
54,4,4,34.7,33381.61,0,1069.44
50,4,3,84.8,27921.29,1,837.62
53,2,3,66.4,31599.07,3,875.21
20,1,3,70.9,18015.58,1,668.15
26,2,3,52.0,21068.72,1,766.24
25,5,3,84.1,35771.84,4,944.82
50,3,3,47.2,37477.94,1,891.38
23,4,4,77.5,15823.48,1,884.75
58,2,3,77.3,26997.89,1,813.46
56,4,2,50.4,21552.45,2,895.64
21,1,2,94.8,19423.75,0,482.12
30,2,1,68.5,27278.72,2,574.06
19,3,3,74.8,34127.7,2,806.79
22,1,4,42.1,28613.3,1,842.37
61,4,4,96.8,22443.9,1,980.3
44,2,2,46.6,29118.89,0,668.24
49,3,5,80.4,22120.19,1,966.27
38,3,3,50.1,28296.91,1,830.65
25,3,5,55.7,36171.73,1,1024.6
55,1,4,76.8,8382.72,1,813.97
25,1,4,80.4,31378.02,4,841.58
20,5,1,45.9,12687.56,0,698.95
61,2,2,81.4,34826.62,1,751.21
20,4,1,80.7,19903.8,5,722.52
39,5,4,50.9,15258.63,3,1064.75
23,2,3,89.0,30562.15,1,691.67
19,2,4,43.1,27913.36,0,866.96
40,3,3,55.6,17006.5,1,804.24
61,5,4,72.2,14976.0,2,1109.22
19,5,2,52.2,23500.15,0,796.75
55,3,2,69.0,15367.3,2,785.14
34,4,3,68.6,16508.22,1,818.07
52,1,3,62.2,25924.97,2,783.19
51,5,3,77.5,17273.03,4,988.88
40,5,4,61.6,28412.31,4,1094.82
47,2,1,68.5,36921.15,1,581.54
25,2,3,82.2,23811.56,0,664.1
39,1,4,76.9,26041.21,2,786.09
61,2,1,76.8,41144.77,1,669.65
53,4,5,47.8,15499.19,3,1183.2
22,2,5,72.9,34529.88,6,1071.39
30,1,1,51.8,33566.86,2,574.21
46,2,2,45.8,31834.54,1,713.41
48,5,3,63.9,35333.98,2,963.36
64,3,4,51.4,27244.6,1,1068.85
33,3,3,76.9,20336.56,1,758.07
59,2,3,77.2,33756.59,0,801.33
47,5,4,36.5,34062.74,1,1083.06
33,4,2,52.6,33842.51,2,815.61
29,2,4,43.1,25356.02,3,948.29
34,1,4,58.1,19270.44,1,791.06
33,1,3,71.8,26530.9,2,702.61
29,1,4,61.4,32537.84,3,858.0
25,3,4,56.2,33194.81,0,889.8
37,5,2,84.5,21562.59,1,741.78
20,3,3,30.4,27522.98,1,886.95
33,4,3,83.6,14529.77,1,779.37
47,3,1,56.8,32879.6,1,646.74
62,4,5,63.8,18733.53,4,1245.93
40,4,2,57.1,31282.04,2,803.91
45,2,4,88.1,15805.56,2,794.7
57,2,3,46.5,33251.33,0,863.03
22,3,1,65.2,27574.68,2,633.6
37,1,5,72.9,18749.14,4,946.54
57,2,4,40.8,30530.85,2,1028.56
61,3,3,51.2,20277.11,1,939.75
18,5,2,62.8,30996.44,1,812.17
47,3,2,51.7,22807.11,0,711.9
38,4,3,52.8,11231.62,2,874.81
37,3,2,59.8,17140.67,0,667.61
23,4,3,74.7,21556.68,2,837.48
39,3,5,59.9,35945.51,0,980.59
35,4,3,81.2,32209.15,2,846.09
25,3,4,50.0,37990.89,2,971.37
56,3,4,46.2,38229.08,1,1043.04
49,3,3,93.9,20721.99,2,769.66
50,3,4,55.1,23492.11,2,972.85
33,1,3,45.3,21709.76,4,830.28
29,1,4,38.9,19627.92,1,843.19
55,1,2,81.1,10268.04,3,674.5
51,4,2,59.9,24882.02,5,929.08
31,2,4,61.2,14715.48,0,797.5
53,2,3,62.6,24726.62,0,782.04
50,4,4,80.2,41926.17,1,964.42
40,2,5,62.3,20925.24,2,956.74
62,3,1,100.0,26558.19,0,625.38
19,2,3,67.0,32253.19,0,719.78
58,5,3,80.9,27242.33,0,923.7
38,4,3,77.1,27339.87,0,783.91
19,4,4,64.5,22100.78,2,961.32
44,3,2,56.2,23144.98,0,688.48
26,4,3,70.0,17319.92,2,841.8
18,1,4,72.7,31768.36,2,816.83
28,1,2,56.4,11068.07,1,595.05
20,1,4,67.5,32768.71,2,822.63
40,3,3,83.5,13770.41,1,730.96
43,3,5,96.0,32700.86,2,943.34
21,3,3,77.8,22169.46,0,723.37
35,1,2,92.9,15145.05,1,508.86
23,3,3,55.6,29634.39,0,787.9
52,4,1,75.5,32430.14,1,691.64
39,3,5,85.1,21495.37,1,924.14
60,4,1,51.6,30764.88,0,780.73
32,2,4,57.7,8000.0,1,826.36
39,4,3,91.1,14435.23,3,820.71
54,3,3,50.4,35339.27,1,911.68
59,2,1,44.9,23210.65,1,708.87
29,2,3,87.9,10102.29,1,663.05
64,3,3,83.0,19409.07,0,859.48
59,4,2,71.5,17612.8,1,826.57
55,3,5,64.3,23672.31,5,1179.65
35,2,3,58.4,22033.99,0,723.31
62,4,3,69.2,26431.45,2,1000.54
52,3,3,88.7,24444.27,2,813.66
47,3,2,68.6,35877.91,2,746.7
41,3,5,97.5,28396.39,2,931.75
59,2,3,51.5,28661.37,0,859.23
47,3,1,64.7,34321.26,1,631.93
31,2,3,59.4,21889.85,0,721.11
23,5,3,48.7,14904.98,2,948.7
20,3,3,62.7,34655.76,1,809.95
33,3,4,71.3,26086.73,4,956.76
24,3,1,72.9,26114.81,2,614.02
31,5,2,97.6,19933.36,2,736.49
26,4,4,72.0,20065.16,1,910.36
32,3,1,82.3,31773.78,2,593.18
38,4,4,66.0,32877.25,2,973.75
52,3,1,90.2,31270.59,2,628.9
19,3,4,100.0,31343.69,2,838.46
44,2,3,73.0,29552.24,0,695.62
19,3,3,50.1,26052.18,2,857.24
52,2,2,56.8,23596.96,0,684.86
35,5,1,69.2,34682.59,0,677.03
31,2,2,71.8,22010.23,1,622.62
37,5,2,75.5,27959.83,2,803.51
35,3,3,71.9,18567.9,1,760.89
27,3,3,65.1,19725.61,2,806.87
42,3,3,55.5,23110.76,2,839.43
19,1,4,71.0,18568.49,1,759.2
42,2,4,92.8,31382.81,2,805.89
50,1,3,80.3,14215.73,1,674.51
53,3,3,73.0,25793.84,1,832.98
48,3,3,80.4,26060.06,1,772.47
31,4,3,59.4,10513.6,0,802.33
18,2,4,57.4,21471.81,0,816.38
63,2,2,53.8,27045.6,0,794.07
33,3,1,63.1,28429.82,0,580.29
63,5,4,58.7,23365.54,3,1204.06
20,4,2,83.1,30415.11,0,677.07
52,3,4,57.9,24125.47,1,958.12
58,3,4,53.0,25109.22,3,1076.59
23,1,1,94.1,27013.23,1,426.64
42,5,2,58.2,32416.0,3,883.1
30,3,3,67.3,19594.26,2,807.85
51,2,3,71.8,21105.43,1,759.4
25,3,2,47.9,19648.83,1,728.1
38,1,4,83.5,22342.42,0,710.21
51,5,3,74.6,36409.87,1,932.66
21,2,3,88.4,29581.8,0,663.05
42,3,1,54.8,15951.28,3,670.0
32,2,4,66.5,20196.42,3,882.7
21,4,2,65.6,27982.14,0,720.9
62,4,4,69.0,17747.94,0,1022.1
29,3,3,43.2,19197.28,2,865.56
49,3,3,66.7,35759.68,1,830.2
49,4,4,43.6,20092.99,2,1046.6
45,1,4,70.4,32637.33,0,760.55
30,2,3,33.1,35042.59,1,830.17
48,2,2,37.2,19132.3,4,823.84
31,5,4,77.3,17880.3,2,972.22
37,2,3,56.8,22790.94,2,786.19
35,4,2,50.2,16290.98,0,739.79
46,3,5,84.1,25968.27,1,938.18
23,2,2,69.9,23354.78,0,600.13
49,2,1,78.1,27884.64,4,638.79
46,2,1,62.5,36175.55,3,642.43
60,3,3,100.0,31539.88,3,899.01
19,2,4,55.9,28913.92,1,861.62
40,1,3,91.2,9271.61,2,630.48
36,4,3,64.1,28547.01,1,847.26
48,5,3,40.2,38781.02,1,999.68
22,2,4,72.2,8000.0,2,822.61
36,2,1,69.7,30515.06,0,519.23
51,1,5,49.2,23725.13,4,1053.99
27,3,2,51.2,18201.64,6,870.69
42,4,5,64.6,31409.03,2,1060.44
19,1,2,70.2,38677.65,2,634.4
28,2,4,27.9,31201.85,0,903.3
48,4,2,80.8,22030.46,0,694.07
32,3,1,57.6,17452.24,2,639.46
26,1,4,45.0,26157.02,2,862.07
40,3,4,79.1,31985.35,0,833.46
36,2,3,64.6,21903.58,2,765.87
26,2,4,83.2,22676.94,3,850.27
52,4,3,71.6,47576.0,0,880.73
38,4,4,65.0,33629.22,1,942.56
26,3,3,62.7,34201.03,1,809.44
45,5,3,72.2,13317.71,1,856.14
63,3,3,58.8,19342.49,4,1033.03
24,4,3,52.2,25597.45,2,899.46
33,3,4,74.1,16990.9,2,875.24
33,4,2,62.8,37803.18,1,768.69
50,5,2,65.5,36282.5,2,882.21
21,1,3,81.3,20731.64,2,674.14
21,5,4,63.3,39271.35,1,1015.39
56,4,2,65.2,24965.98,3,891.26
57,4,3,56.0,45715.12,1,984.02
34,2,5,71.5,26157.49,1,919.17
54,4,2,70.2,29609.54,0,781.38
56,4,4,78.5,36199.23,0,976.87
46,2,4,56.3,35221.07,2,912.35
53,5,3,58.1,29085.86,0,951.09
55,1,5,76.9,23870.88,4,1018.53
56,1,4,68.8,29113.06,3,933.24
54,3,3,51.4,18470.53,2,917.85
52,3,3,84.6,26217.07,3,856.86
24,3,4,39.5,16125.54,1,934.68
44,1,3,76.8,10752.95,2,671.07
45,5,4,46.0,25403.41,4,1120.92
39,1,3,93.3,35098.22,3,697.09
31,1,2,41.8,32406.44,1,664.51
24,1,2,82.3,24344.7,3,611.95
54,3,1,63.8,38975.92,1,700.35
39,5,1,59.5,20447.51,3,767.99
22,3,4,67.8,9657.34,1,855.25
19,4,4,74.5,8000.0,2,915.56
44,1,4,51.4,15550.47,2,834.34
38,3,3,52.8,31533.0,1,831.33
55,3,4,74.7,19921.58,3,997.11
32,3,3,39.4,28687.67,1,857.72
38,1,4,56.2,38170.27,0,794.6
27,3,3,100.0,16199.22,1,693.15
40,3,5,50.5,28828.0,2,1050.34
56,4,4,82.2,29311.7,1,987.07
22,3,2,56.2,18114.1,0,674.87
18,1,3,72.6,35833.69,1,682.12
30,3,3,74.8,22698.34,1,762.6
38,2,2,81.9,21929.98,1,601.4
43,4,3,62.0,41892.91,2,902.66
62,3,3,94.8,29182.13,0,823.25
38,2,1,56.2,32402.32,1,583.53
35,5,5,68.5,35839.14,1,1085.21
54,3,3,68.7,19796.21,2,867.14
62,1,4,48.2,34998.57,0,947.83
49,3,4,60.7,20984.85,1,923.25
53,2,3,67.4,20643.01,2,824.94
34,4,3,58.5,22824.0,0,828.21
52,4,4,100.0,20023.48,1,897.99
28,5,5,52.4,31577.25,0,1094.11
38,3,2,82.7,27137.69,2,680.12
43,3,4,77.8,21070.2,0,821.85
21,4,5,64.8,30396.04,1,1042.42
51,1,4,52.0,22798.54,2,891.04
35,3,5,53.5,22375.44,2,1036.92
57,3,3,57.2,25389.47,1,907.75
52,1,5,38.2,28707.68,2,1042.94
58,3,4,49.9,28118.78,3,1090.85
46,4,1,42.8,22094.01,1,707.0
46,4,5,85.2,31776.89,0,966.23
55,1,3,74.3,23220.85,2,776.83
59,1,3,76.8,19760.12,3,818.91
38,2,3,73.8,13255.83,2,721.31
59,4,2,67.5,32865.43,3,925.22
30,1,3,86.9,25099.12,1,636.2
58,4,4,55.8,26686.98,3,1124.49
34,1,1,66.6,33366.42,0,474.63
26,3,2,76.2,21180.75,0,626.13
58,2,1,45.2,14004.81,1,685.15
18,4,3,100.0,25558.25,2,784.42
19,2,4,65.4,27463.69,1,835.87
46,3,4,67.1,22897.21,2,917.22
50,2,5,83.9,36789.9,0,907.69
27,4,3,78.7,8000.0,3,838.63
57,4,2,65.6,33960.45,1,855.12
38,1,5,67.0,31329.23,4,973.48
45,4,4,42.4,28654.17,1,995.9
28,3,3,56.7,8000.0,0,753.44
51,1,4,72.8,35271.11,1,826.52
25,3,5,71.7,16788.53,3,1012.1
39,2,4,83.3,20938.46,0,754.57
25,4,3,63.2,23635.26,0,813.15
32,4,4,44.2,28259.34,2,1020.06
34,1,1,80.9,30115.42,2,497.44
40,3,3,86.5,32142.72,2,781.65
41,4,3,78.5,31526.83,3,871.84
62,5,2,62.5,27023.42,1,945.83
36,3,1,80.7,28327.38,1,566.13
22,5,2,100.0,16273.97,0,663.87
49,3,4,66.7,18991.79,3,966.53
61,2,4,45.3,32163.68,3,1076.73
18,4,5,56.2,31697.68,0,1036.17
40,3,3,74.4,30790.4,3,840.8
54,3,3,40.9,20884.67,2,949.27
25,3,5,67.5,32283.94,1,978.27
30,4,2,70.7,15710.04,0,689.09
25,4,4,88.0,33618.88,3,955.3
40,3,4,84.7,22913.03,1,837.37
60,2,1,78.0,38473.36,2,683.56
18,3,4,32.6,12828.46,2,980.89
62,3,4,78.8,39107.23,1,1013.01
41,2,1,75.6,22108.29,0,489.29
52,4,1,68.8,21964.17,2,717.49
41,3,1,39.0,26558.71,1,669.71
34,2,3,53.3,19423.37,0,733.93
22,1,3,47.5,24421.37,2,762.47
37,2,3,34.8,19098.99,3,863.14
38,5,2,65.0,19391.49,2,819.64
57,2,5,53.0,28895.09,1,1059.45
48,2,3,100.0,17787.48,0,636.87
